"","B cells","EPCAM+ cells and cholangiocytes","Hepatocytes","LSEC","NK,NKT and T cells","Stellate cells and myofibroblasts"
"X736",0.0054703152805016,0.0165964206540747,0.891197108890612,0.0252651729183971,0.0614066465009299,6.43357554849496e-05
"X737",8.94242341141389e-05,0.0403579654919971,0.860581914801253,0.00405886592361993,0.0900936485097403,0.00481818103927515
"X738",0.000152118414697939,0.000152118414620393,0.000152118414628188,0.747856206241899,0.251535320099119,0.000152118415036026
"X739",0.000131535074238199,0.000131535074067947,0.0861879746117969,0.25733123419894,0.656086185966889,0.000131535074067923
"X740",0.00721986996904747,0.703708587014508,0.000516618894915253,0.00520937484999164,0.282828930376601,0.000516618894937015
"X741",9.26807664884512e-05,0.142687605307403,0.852351767427889,9.26807575544805e-05,0.00266991376479373,0.00210535197587082
"X742",0.000149847612026232,0.0493344051313407,0.621605597313889,0.256773101733238,0.0719872005977259,0.000149847611780243
"X743",0.000185717652727601,0.118933900413717,0.437246216898994,0.000185717662557915,0.429327081843929,0.0141213655280751
"X744",0.000142091520617808,0.690718678130055,0.254755274355159,0.000142091520385079,0.0293764667480939,0.0248653977256891
"X745",0.654056481462511,0.0215356087673,0.190636171057731,0.0970240870668729,0.0357437617268235,0.00100388991876197
"X746",0.000134122735540564,0.335681670723742,0.522437297696089,0.0287557877931524,0.100267505565485,0.0127236154859907
"X747",0.000461963147755923,0.0431653292012404,0.165103968301162,0.39339109529376,0.39741568088308,0.00046196317300109
"X748",0.000433605554217597,0.162228542773532,0.336493614117371,0.299478893960947,0.197269988753024,0.00409535484090848
"X749",0.6808318884021,0.000565124437918191,0.000565124438201684,0.0953551483716931,0.220605801267827,0.00207691308226008
"X750",0.000141375335805418,0.00603698989278983,0.718770036460359,0.000141375334877006,0.273751112352205,0.00115911062396352
"X751",6.36571159021972e-05,0.0167719554514137,0.976114645050251,0.00692242816218291,6.36571101244239e-05,6.36571101257417e-05
"X752",0.000142648209958635,0.209801853966009,0.550955013254227,0.238815188116281,0.000142648226762553,0.000142648226762551
"X753",0.000225059111309771,0.000225059119262415,0.000225059119265246,0.545739841526919,0.453359922003974,0.00022505911926996
"X754",0.613693767061229,0.000390609356371285,0.000390609349112437,0.0297717779535487,0.353747773333591,0.00200546294614759
"X755",6.29550474752697e-05,0.0129555820155749,0.825739655160954,0.0938996593012271,0.0672791934285606,6.29550462081248e-05
"X756",0.000132728398139013,0.103686426361387,0.697056432463449,0.182399641024009,0.0133263237747282,0.00339844797828752
"X757",9.43682070137736e-05,0.198947915444718,0.510416139376901,0.140094146265965,9.43683153385572e-05,0.150353062390063
"X758",6.5118886306475e-05,0.0403827877822348,0.780094642978668,0.179327212548058,6.51189023691576e-05,6.51189023631839e-05
"X759",9.19385652606863e-05,9.19385657220266e-05,0.616922225878737,9.19385657220122e-05,0.380659490507495,0.00214246791706389
"X760",0.00494998094638376,0.0758360926516836,0.724015203318281,0.0299354882834142,0.14849552758782,0.0167677072124181
"X761",0.000147798077662565,0.0463656559949894,0.658024555390814,0.0275594127454246,0.261802066909665,0.00610051088144433
"X762",0.000195003288994688,0.0236215422513843,0.497623264303608,0.47711191098227,0.00125327587222807,0.000195003301515648
"X763",0.0024277433058332,0.0307908685250851,0.179848980911154,0.000147670104343733,0.786217347946061,0.000567389207522754
"X764",5.86245147029603e-05,0.0301911284443651,0.778262651477274,5.86245144586056e-05,0.188069481134201,0.0033594899149982
"X765",0.00016313757016868,0.631817538895366,0.227274071091231,0.138588714754286,0.00199340009945773,0.000163137589490554
"X766",0.00462697510508004,0.495777722018018,0.46675410181195,0.00142235126714526,0.0312058292613717,0.000213020536434949
"X767",0.000211068179233253,0.0654956666203204,0.364847399169492,0.569023729606621,0.000211068212166657,0.000211068212166657
"X768",0.000216718147371441,0.556302003867983,0.285304773578136,0.157743068112226,0.000216718147141521,0.000216718147141521
"X769",0.000129275426338851,0.0249180223055212,0.684175497648627,0.18480044332187,0.101045011218829,0.00493175007881502
"X770",0.000361257165869532,0.0447695748485764,0.000361257166289452,0.615011378426395,0.29670795724955,0.0427885751433203
"X771",0.000199783647100188,0.0338349024438111,0.530285199301039,0.020778100992145,0.414529582906686,0.000372430709218854
"X772",9.42832374283066e-05,0.0311898820691526,0.769790704998797,9.42832373277778e-05,0.198736563219967,9.42832373277787e-05
"X773",0.000206365734990164,0.0581236668870624,0.328910007718565,0.336188589933837,0.276365004024673,0.000206365700871905
"X774",0.00422459887298764,0.528999707574224,0.045050625500459,0.0226428298929869,0.398580555794341,0.000501682365001355
"X775",0.000303745576367263,0.531899198858844,0.218528006506147,0.000303745520322998,0.0973424415495837,0.151622861988734
"X776",0.000146408543621836,0.000146408542829069,0.372461806545091,0.000146408542727583,0.626952559283003,0.000146408542727583
"X777",0.000160819214198658,0.754632938924527,0.233307473332238,0.00138556169319426,0.000584392430018291,0.00992881440582377
"X778",0.273088405803139,0.0114047852304072,0.481798135889003,0.0335491982420781,0.196132940010265,0.00402653482510825
"X779",0.000202659957411256,0.0293979419693501,0.388711173181077,0.2206146317172,0.360870933217665,0.000202659957296099
"X780",0.000150896738629315,0.0320226037425014,0.642471112678675,0.00509744420464871,0.320107045896442,0.0001508967391036
"X781",8.98179335152549e-05,0.0137922700499897,0.710738706603382,8.98179543692461e-05,0.275199569504374,8.98179543692462e-05
"X782",9.06602579143223e-05,0.179783690570627,0.795335808723103,9.06602536152772e-05,0.0246085199411259,9.06602536152776e-05
"X783",0.000258970040201567,0.000258970033094065,0.0448796522216726,0.00666654823741684,0.93064006991919,0.0172957895484252
"X784",0.735376351473732,0.000551579800652197,0.000551579800082345,0.0130329116823011,0.249762820398152,0.000724756845080376
"X785",0.000408898022767608,0.13096800106705,0.292642929994719,0.568613094220503,0.000408897994446533,0.00695817870051289
"X786",9.37069158784668e-05,0.0897856232797864,0.748385162391034,0.111742180491888,0.0448626667973689,0.00513066012404369
"X787",0.000303424032664398,0.0529976505051673,0.281582563508425,0.301798339898366,0.359343898237165,0.0039741238182127
"X788",0.000628418869480448,0.275778549232278,0.625236714348446,0.000134432272185268,0.0917299952819663,0.0064918899956437
"X789",0.528902139515187,0.00227641918540593,0.226313778125162,0.232035487022168,0.00997455176189708,0.000497624390179455
"X790",0.000448623109402353,0.000448623106544216,0.235623729811469,0.353398194260111,0.337109951546748,0.0729708781657257
"X791",0.000163665270279587,0.000163665270088074,0.000163665269985924,0.519945454391259,0.479399884528299,0.000163665270088074
"X792",0.000739657783323744,0.0234873856754797,0.64652491410187,0.00680087604871331,0.322299711932661,0.000147454457952573
"X793",0.000263066701273582,0.0337191670837846,0.77438374569143,0.19152162284507,5.61988392168476e-05,5.61988392244852e-05
"X794",0.000349668123521779,0.291272773581325,0.000349668124007106,0.539946622963451,0.167731599083695,0.000349668124000432
"X795",6.70761346207936e-05,0.0118351631000795,0.893278087338923,0.00811486585524885,0.0866377314272584,6.70761438697003e-05
"X796",0.000131098021206952,0.0947641504468856,0.597132252231088,0.304495416334945,0.00334598494448582,0.00013109802138849
"X797",0.307833628622454,0.44036347166458,0.000731544537760789,0.0093321490639871,0.23453828380125,0.00720092230996811
"X798",0.223536210974176,0.0571901989156074,0.453734938110315,0.023581357917081,0.231508220947104,0.0104490731357168
"X799",0.00023924396048243,0.421950293647618,0.000239243976150789,0.386967857047913,0.167393532030952,0.0232098293368842
"X800",0.00161343578979797,0.0350126908243905,0.884485228352627,0.0384586404239229,0.038157738120182,0.00227226648907961
"X801",9.0317874443219e-05,0.0860901650297176,0.669591366520178,9.03178749780509e-05,0.243176133394558,0.000961699306125079
"X802",0.000146752332751763,0.0391927802187902,0.639623759783683,0.229272392806438,0.0916175625225144,0.000146752335823359
"X803",0.000187133379708661,0.0398543214675907,0.734196515878974,0.0887231307069724,0.136947498842997,9.13997237573536e-05
"X804",0.000209543966343701,0.280992654482038,0.517241946157705,0.000209543999098574,0.201136767395716,0.000209543999098574
"X805",0.000101728946791655,0.072988330761025,0.758907435713172,0.000101728946635185,0.165299082843645,0.00260169278873085
"X806",0.309227583081244,0.21383867818301,0.217728323312793,0.217434286402416,0.0285680196365956,0.0132031093839425
"X807",0.000142025116587136,0.460859472113343,0.517823428781842,0.00331875074600416,0.0177142981274581,0.000142025114765139
"X808",0.00261307512611521,0.0988560537670284,0.734025316377578,9.3239716427829e-05,0.164319075296423,9.32397164278289e-05
"X809",0.000101637123953035,0.208379522733677,0.551606593110328,0.190044295188497,0.0425575257689532,0.00731042607459263
"X810",0.000148454194422369,0.745933838428223,0.108773010228928,0.138702571284674,0.00629367167105597,0.000148454192696899
"X811",9.32334414829013e-05,0.0276191321481816,0.70250115170794,0.0902438342418166,0.168374941738057,0.0111677067225213
"X812",0.000141555489751269,0.062274126319158,0.701272918458879,0.233133750481663,0.0030360937859531,0.0001415554645953
"X813",0.00047651966323532,0.0671632637771918,0.341360353460485,0.377830698418798,0.212692645007078,0.000476519673212127
"X814",0.000153448634136172,0.000153448632016666,0.629090662326354,0.000153448632016666,0.370295543143459,0.000153448632016666
"X815",0.65058264942108,0.18277280437048,0.000429712459779807,0.000429712459376771,0.153888029916083,0.0118970913732001
"X816",0.000205148292010433,0.230698149834779,0.598944559682448,0.0280483623644016,0.141381797882169,0.000721981944191809
"X817",0.000211061746324831,0.397343049400365,0.102708868371252,0.499314896962229,0.000211061759914785,0.000211061759914784
"X818",0.000460332959724941,0.323199957801063,0.0194148914673059,0.556896111737571,0.0995683730738381,0.00046033296049654
"X819",9.56126206156725e-05,0.0277983711072998,0.719473830495261,9.56126195028486e-05,0.252440960537818,9.56126195028496e-05
"X820",0.000305291448592847,0.017299123656471,0.343092598523599,0.288513854047054,0.350483840875198,0.000305291449085107
"X821",0.000311498754298607,0.562269260785559,0.179567916205659,0.00380677995923399,0.229018722221798,0.025025822073452
"X822",0.000462412788203331,0.0410365746335883,0.227756093959023,0.61686720365134,0.113415302149142,0.000462412818702934
"X823",0.000143542127694828,0.180130131940157,0.568864271115929,0.000143542127874768,0.250574970560469,0.000143542127874765
"X824",9.07945916413741e-05,0.130082954354376,0.773228327236515,9.07946425393134e-05,0.0964163345323891,9.0794642539313e-05
"X825",0.00030776088202322,0.4033445643542,0.343582359753474,0.0437039576634613,0.208753596475048,0.000307760871792541
"X826",0.000324750028126413,0.00428277482030127,0.000324750028866035,0.382691852226835,0.341097377341851,0.271278495554021
"X827",0.000191803455884466,0.0932490306672898,0.399057688863562,0.0780681148608688,0.408274260737902,0.0211591014144933
"X828",0.459878734527053,0.0203018928933134,0.307277559912501,0.000543693368813093,0.211454425929463,0.000543693368855719
"X829",6.26683180902267e-05,0.00255921302232147,0.893188881203247,0.104063900814218,6.26683210542437e-05,6.26683210686075e-05
"X830",0.000141337793373715,0.213853031924275,0.651845755275919,0.0882386371401348,0.0457799000722675,0.000141337794029149
"X831",9.09386081168409e-05,0.024666102389983,0.77305921457828,0.0271090899025331,0.174983715900346,9.09386207411161e-05
"X832",0.0426734084548027,0.028877366199556,0.391591935432694,0.314530088754339,0.221922195721588,0.000405005437020358
"X833",0.000140081067602041,0.0789977270444203,0.507492343874997,0.17287022134532,0.233458772018851,0.00704085464880965
"X834",0.000169255007356007,0.92857120768488,0.000169255006339277,0.000169255006339277,0.0667184555733438,0.00420257172174143
"X835",0.000214851778580139,0.521749766579359,0.000214851778436486,0.0266393702392891,0.450966307845878,0.000214851778457317
"X836",0.000228920436477808,0.564997055683297,0.0872646698250144,0.332563768958347,0.000228920456475974,0.0147166646403871
"X837",0.000134093219358853,0.318107258857288,0.544932080247375,0.000134093219400141,0.136558381237178,0.000134093219400141
"X838",0.000454096853119183,0.23665274935474,0.0124601677282032,0.47886094634505,0.220638244696028,0.0509337950228592
"X839",0.000320486133850565,0.0181781393382969,0.291699470003652,0.655660658385069,0.000320486131464921,0.0338207600076671
"X840",9.00724363726171e-05,0.0396365123984221,0.718518607600938,9.00724149865298e-05,0.241574662734294,9.00724149865865e-05
"X841",0.000227991212623395,0.524458420395196,0.449526690773494,0.00022799120209261,0.0253309152145017,0.000227991202092611
"X842",0.00179497025689028,0.346044662985194,0.406098815562894,0.00367610608460482,0.220457677394725,0.0219277677156924
"X843",0.000231782870124177,0.000231782869163587,0.000231782870181777,0.386726353256103,0.612346515265264,0.000231782869163587
"X844",0.000154768135631026,0.0687153983873195,0.698237773856627,0.0773669282767914,0.155370363212619,0.000154768131012132
"X845",8.7522630589031e-05,0.0269360663566832,0.5006318300389,8.7522630526045e-05,0.465629939389727,0.00662711895357464
"X846",0.000107159816822425,0.0191238272717499,0.000107159816978561,0.00852498812773309,0.972029705149747,0.000107159816968885
"X847",0.000245869004477987,0.639776341293241,0.000245869003850073,0.172417861428111,0.177774157705711,0.00953990156460974
"X848",0.000477629243077477,0.0105884796841247,0.318803677131635,0.319688751469033,0.337247864370925,0.0131935981012043
"X849",0.000207006965394224,0.324889756335725,0.398085616289995,0.000207006962680481,0.276403606483524,0.00020700696268048
"X850",0.000219541080732497,0.537850460863652,0.000219541080368226,0.00921459701819143,0.433211966704989,0.0192838932520673
"X851",0.000139299427791486,0.270568495698074,0.527630990825003,0.150516667772216,0.0457174891126591,0.00542705716425622
"X852",0.000135875301734911,0.210157088922113,0.490073924296953,0.221011327796118,0.0652790722917975,0.0133427113912842
"X853",0.000201584910079613,0.419527907599453,0.101818778290541,0.242163179621197,0.230069099375394,0.00621945020333515
"X854",0.000212919744867767,0.297706810292352,0.558180659771795,0.0890013645917166,0.0546853258581703,0.000212919741098575
"X855",0.000147411354395887,0.759806242870234,0.203906736720299,0.000147411369527022,0.00368388208970335,0.0323083155958412
"X856",0.000127063030667647,0.0241272177287111,0.630861419932658,0.0187320152288267,0.324903248040145,0.001249036038992
"X857",0.327383956060525,0.0525115020761628,0.461474277233027,0.000309950389215624,0.158010363851854,0.000309950389215625
"X858",0.000239592380477909,0.000239592380642101,0.000239592380568909,0.00404139195511924,0.552670576267054,0.442569254636138
"X859",0.000139376524155752,0.00358724495508625,0.463345849212592,0.365237951924437,0.167550200843038,0.000139376540690615
"X860",0.000209103422171879,0.000209103422236834,0.332648155620224,0.471824438874803,0.194900095238327,0.000209103422236851
"X861",0.000275360357315445,0.15322341529568,0.385204656707829,0.268578589984627,0.192442617294118,0.000275360360430996
"X862",0.000216758396667694,0.184764342213493,0.621345354496222,0.0023453366238319,0.185843762589574,0.00548444568021126
"X863",0.23368467691989,0.0090455399270426,0.537867591318135,0.0736215995092507,0.144459024953154,0.00132156737252815
"X864",0.000244472810728093,0.0120825989507047,0.000244472809424301,0.521359953747829,0.46582402887171,0.000244472809603301
"X865",0.000297680345410936,0.357081976622767,0.37710499700072,0.135750676713685,0.102125146237576,0.0276395230798405
"X866",0.000201119691686214,0.000201119704608576,0.329449628286226,0.618591221523477,0.0513557910893943,0.000201119704608578
"X867",0.000406249143892688,0.14677753905611,0.235198897793307,0.465032541541048,0.152178523313261,0.000406249152381588
"X868",0.000456962885504609,0.240662775197295,0.00045696291585749,0.541665374305539,0.202986977075857,0.0137709476199463
"X869",0.000199302109612048,0.506053881719899,0.103122676639787,0.017075596114503,0.357515287604137,0.0160332558120618
"X870",0.000126327283141868,0.00991322460058605,0.583690703280393,0.000126327263475494,0.401256072156425,0.00488734541597839
"X871",9.62258179048402e-05,0.0530359434423522,0.744574563978656,0.0127618027628997,0.189435238173926,9.62258242615558e-05
"X872",0.000292764104970028,0.0178600088116131,0.412153840277733,0.193093941837915,0.354256702125267,0.0223427428425026
"X873",0.000276755739741806,0.46901477618524,0.241245484945616,0.208554191285835,0.0806320361030207,0.000276755740547307
"X874",0.000106083215129233,0.0879239110318767,0.000106083215024871,0.0593630110556924,0.848277542130159,0.00422336935211817
"X875",0.000148601885483122,0.0261766257724467,0.210081692609608,0.00699714463945459,0.756447333207947,0.000148601885060331
"X876",0.000149970807446914,0.636775760133191,0.0294037407032038,0.000149970807735184,0.333370586740688,0.000149970807735183
"X877",0.000347245066934171,0.241167794001453,0.000347245068192491,0.342874703660337,0.399991723364599,0.0152712888384845
"X878",0.000223170442359464,0.00355925010456034,0.0151553664587943,0.439592178188773,0.530767785482315,0.0107022493231981
"X879",0.000138093388658956,0.286442287478284,0.625632059994036,0.000138093389576635,0.0840507647978879,0.0035987009515567
"X880",0.00021814263004457,0.308151119531439,0.471302340029801,0.219892112500419,0.000218142654148717,0.000218142654148722
"X881",0.000180563275720641,0.0206464733513911,9.92499609689695e-05,0.0265489876157065,0.931953648308122,0.0205710774880905
"X882",0.000139984543607389,0.382130561138547,0.410086865754199,0.000139984544013393,0.20736261947562,0.000139984544013393
"X883",0.000141387973029352,0.263281006821512,0.671265271704394,0.00014138798972308,0.0614231623979944,0.00374778311334747
"X884",0.000368929652656584,0.499528875197547,0.00036892965100805,0.102521484046216,0.0796172913015179,0.317594490151055
"X885",8.82973106057016e-05,0.0150983083363159,0.708363249023552,0.0063424462344167,0.270019401784578,8.8297310532454e-05
"X886",0.000137520103214224,0.305802058347383,0.579869497453538,0.0185750376839767,0.0839807644923578,0.0116351219195307
"X887",0.0002061649750924,0.060447589261034,0.513274829633501,0.00472265838487069,0.417657849550153,0.00369090819534952
"X888",0.00311069988458661,0.440469593809808,0.0921917105855618,0.459191342631246,0.000294262170870588,0.00474239091792678
"X889",9.8447749730026e-05,0.404961627393942,0.583343749371712,9.84477491032414e-05,9.84477491032284e-05,0.0113992799864093
"X890",0.000289808983785968,0.0221644714240372,0.455653233106209,0.263201352331672,0.258401325170984,0.000289808983312292
"X891",0.736277714356242,0.00866100569955589,0.152867337183299,0.095731157719266,0.000458260436623684,0.00600452460501363
"X892",0.000141728784461789,0.0131049347231486,0.648167778573954,0.00014172880117718,0.338302100316077,0.000141728801180716
"X893",0.000190253977217873,0.124713035261667,0.368268039690362,0.013886732788607,0.492751684303365,0.000190253978781174
"X894",0.000195538481792219,0.0348782254394193,0.564784147535075,0.152757844475767,0.247188705587203,0.000195538480742885
"X895",0.000146129910943732,0.256605199127497,0.458997770459031,0.283958640645958,0.00014612992828489,0.000146129928284894
"X896",0.000144781445442502,0.0407294671886132,0.663110447755005,0.288971331765284,0.000144781444610868,0.0068991904010443
"X897",0.000335704505058567,0.00917021825758706,0.170096769928663,0.663882526831331,0.100125855130771,0.0563889253465891
"X898",0.000302130762303094,0.173186189113018,0.397798210083475,0.362514977101901,0.0658963621771666,0.000302130762136451
"X899",0.000211002931727073,0.102164050015237,0.553197393554172,0.219652215070845,0.124564335494751,0.000211002933267943
"X900",0.534730357150533,0.186179178348287,0.18173592848734,0.0140254122883924,0.082806573421476,0.000522550303971679
"X901",0.000108050972705542,0.00010805096805275,0.00010805096725741,0.00945959081769381,0.990108205306932,0.000108050967358865
"X902",0.000142562700578494,0.348148102377166,0.444082210525364,0.00014256270067507,0.198059545527225,0.00942501616899123
"X903",9.33519445485224e-05,0.0100505873208107,0.799958201299371,9.33519399576037e-05,0.188658016626312,0.00114649086900032
"X904",0.754721594594825,0.00489625539998131,0.0236254446675564,0.000411672638403889,0.21593336006077,0.000411672638463443
"X905",0.000290512554900307,0.0130290642407231,0.467974772109617,0.274108309814092,0.242946643955346,0.00165069732532193
"X906",0.000217216832570243,0.457860056380051,0.11185998011273,0.000217216833765366,0.429628313007119,0.000217216833765368
"X907",0.000201434520128863,0.0526236444481325,0.45678611384433,0.102376032069143,0.37985936288233,0.00815341223593559
"X908",0.413559927156131,0.0606661661563942,0.000620135664409313,0.472048591559225,0.052485043800153,0.000620135663688114
"X909",0.000223253068692788,0.338548174778483,0.427518094415551,0.149849780802659,0.0803838564751817,0.00347684045943188
"X910",9.18096889263241e-05,0.00516892353103276,0.662224060462043,9.1809688776577e-05,0.332331586940445,9.1809688776576e-05
"X911",0.000188734442502077,0.713309668343233,0.000188734458506095,0.238290552319446,0.000188734458506096,0.0478335759778063
"X912",0.00733933657352232,0.00371273500891804,0.000326188671077661,0.0896443588363996,0.380671244021439,0.518306136888643
"X913",0.00052234783761794,0.427991753890022,0.397037514523879,0.0165674747582121,0.13189591063016,0.0259849983601091
"X914",0.00110540155704518,0.0454648286922299,0.458589570846606,0.277420759022625,0.217132537737885,0.000286902143609424
"X915",0.00174824575903758,0.116861310049215,0.764693398583319,0.00719462711296086,0.101343924039776,0.00815849445569194
"X916",8.65365945094263e-05,0.020535602264872,0.612636890036908,0.164632938492537,0.192210583241397,0.00989744936977668
"X917",0.0129084586897006,0.0367759245385168,0.561012528476672,0.0275895156221907,0.358131133377567,0.00358243929535325
"X918",0.000112489072255084,0.66827939880884,0.177583836036377,0.122141931415961,0.0317698555471155,0.000112489119451864
"X919",0.000295295632957027,0.00936468331163973,0.321949883340899,0.257177275700591,0.40515822713504,0.0060546348788723
"X920",0.000143919157115996,0.0337965483616929,0.561454578705153,0.000143919157169214,0.396513027482721,0.00794800713614747
"X921",9.38259913160591e-05,0.00235300139129814,0.698794508061126,0.00110255050895849,0.297562288056362,9.3825990939524e-05
"X922",0.000141613212688561,0.0375960811470752,0.53620123418988,0.276915468147776,0.149003990101066,0.000141613201514966
"X923",0.0294582305288054,0.0583439750847204,0.463321803509298,0.37340332490011,0.0618800052669167,0.0135926607101495
"X924",0.000318551135826587,0.308745728276504,0.221373933605914,0.0262641225147835,0.425587917250784,0.0177097472161884
"X925",0.000218163445263939,0.023744667948574,0.0404060334035524,0.894979927436152,0.000218163476934203,0.0404330442895234
"X926",0.00030478411813124,0.370785344166253,0.194548474555191,0.422410619019465,0.0116459940235924,0.000304784117367195
"X927",9.67140613238265e-05,0.063445095995929,0.680064865324555,0.206306214861621,0.0371622359293183,0.0129248738272527
"X928",0.000205768964510443,0.000205768964333914,0.422632809415017,0.236589237954951,0.340160645736854,0.000205768964333933
"X929",0.000297345412698798,0.393491710880815,0.24712360995201,0.151674994054749,0.181353286643177,0.0260590530565508
"X930",0.000163763386656819,0.453445604255477,0.417217035757204,0.122255488419466,0.000163763400657845,0.00675434478053845
"X931",0.000490992144097464,0.394176249248556,0.0206119945222486,0.535880877726989,0.0296279355322795,0.01921195082583
"X932",0.000139637482659836,0.0258772884967059,0.636730203137565,0.118876104186742,0.207782089515065,0.0105946771812621
"X933",0.000231273663949879,0.494029614703911,0.123614780898641,0.132861047613269,0.214472791425264,0.0347904916949647
"X934",0.000156946566573357,0.328130979729881,0.000156946523152146,0.000156946523168482,0.665408240028558,0.00598994062866727
"X935",0.000312551174636349,0.0395042438681094,0.0943654540780924,0.605114379141747,0.260390820555056,0.000312551182359169
"X936",0.000203512623936112,0.394517920578839,0.50878149025872,0.000203512636991598,0.0898567261503317,0.0064368377511809
"X937",0.659688409005164,0.294059271121212,0.00044023598493455,0.0173957422690967,0.0237338084213159,0.00468253319827774
"X938",0.000143311827945647,0.0317006721887341,0.702034461661575,0.000143311829550949,0.265834930662643,0.000143311829550948
"X939",0.000765361578506492,0.0476034241035972,0.9373064943808,6.06467289706479e-05,0.0142034264791594,6.06467289659008e-05
"X940",0.00025246454038449,0.356664153864609,0.000252464585809403,0.420856601177302,0.197666684207213,0.0243076316246824
"X941",0.000138898012570512,0.281538224755134,0.531562022477426,0.000138898013778881,0.186483058727312,0.00013889801377888
"X942",0.000164804341342615,0.851591484636332,0.0983320383116258,0.000164804341573532,0.0133854822897576,0.0363613860793685
"X943",8.81444107610889e-05,0.00642559106950596,0.843696317127038,8.81444063420312e-05,0.138187749404985,0.0115140535813685
"X944",0.000126904759112154,0.00212681180819564,0.590241528674871,0.219255348920057,0.186874318033223,0.00137508780454072
"X945",0.000157355065202318,0.044510149631832,0.713222919340381,0.00315353058660982,0.235592693687414,0.00336335168856008
"X946",8.60355037074956e-05,0.00792205496354462,0.716133895542045,8.60355033399965e-05,0.27568594298402,8.60355033421437e-05
"X947",0.00815456806995758,0.0705946225667673,0.908370198015133,6.2964700131908e-05,0.0127546819480555,6.29646999542468e-05
"X948",0.000142876833297745,0.0177904111643378,0.521958533482443,0.234707178356117,0.225258123332402,0.000142876831403074
"X949",0.000317311824166472,0.394020271032272,0.000317311826487392,0.565978712667667,0.0282813134671769,0.0110850791822306
"X950",0.00032376686352627,0.5278505044002,0.000323766866350278,0.446015377964255,0.009269993682516,0.0162165902231515
"X951",0.000132870081588398,0.0318736853684247,0.544145831736274,0.171923917689116,0.251790825042448,0.000132870082149444
"X952",0.000160020306690898,0.877532047493906,0.0905709903806875,0.00626960720554468,0.0253073143296296,0.000160020283540893
"X953",8.96469154150119e-05,0.0165828797014967,0.811649671922854,8.96468513205868e-05,0.171498507757589,8.96468513248095e-05
"X954",0.0284783164134649,0.0233242409042802,0.434687504600163,0.00293015508794205,0.502710731969204,0.0078690510249454
"X955",0.00022739519351478,0.603871203262664,0.181356712614032,0.00117564418010207,0.00228046588960939,0.211088578860077
"X956",0.000199811200754232,0.218957270401488,0.46794914332447,0.0566027686342892,0.256091195225386,0.000199811213612212
"X957",0.000294702577690144,0.0406398996196013,0.439602160994364,0.322150929330988,0.197017604897167,0.000294702580189813
"X958",0.000731059331305452,0.0446570902865766,0.72623339490163,0.00388488736527873,0.224363032383227,0.000130535731981408
"X959",9.16398036244268e-05,0.042451644464696,0.697987377861038,0.145703793195018,0.104769088997252,0.0089964556783716
"X960",0.00257010250368357,0.0708548478133509,0.76783209278098,9.45620479595708e-05,0.158553832806063,9.45620479625765e-05
"X961",0.153385790902838,0.788793481084764,0.000366983192923001,0.00407653540733773,0.0365727203849411,0.0168044890271956
"X962",0.000206652302636089,0.000206652299513656,0.513481472103393,0.473513707720361,0.0123848632745828,0.000206652299513655
"X963",0.000237513033454282,0.0115592325142773,0.772108922261049,9.04286504551354e-05,0.207942477102588,0.00806142643817648
"X964",9.47042971734627e-05,0.0206954745184534,0.608396859498783,0.208627703695098,0.143625166888566,0.0185600911019267
"X965",0.00169439392569371,0.000223977446339316,0.00022397744646373,0.700139911264798,0.297493762470249,0.000223977446455806
"X966",0.000144959503686326,0.0423215517763886,0.469249724202456,0.000144959503179747,0.472752266378488,0.0153865386358008
"X967",0.00019278948261655,0.00735539017093357,0.461154116515891,0.0894637166379514,0.430585872680672,0.0112481145119355
"X968",0.00019731079378148,0.0446212688408848,0.672350348085266,0.0147851371070105,0.267901615701955,0.000144319471102342
"X969",9.60884482594312e-05,9.60884434681679e-05,0.771906808837005,0.162364813492264,0.0506149329442233,0.0149212678347802
"X970",0.000130591404466452,0.191678578302074,0.612283383188837,0.000130591411300957,0.19564626428202,0.000130591411300958
"X971",0.410490931952881,0.00128563240197531,0.000557684173607575,0.548727134891712,0.0354480426891971,0.00349057389062691
"X972",0.00373298757032356,0.238807171899761,0.635277652775092,0.0106165413131345,0.110362783891905,0.00120286254978393
"X973",0.00123844796027102,0.0684897053895873,0.276658929863604,0.000215394377856384,0.653182128030825,0.000215394377856385
"X974",9.05297843062909e-05,0.0148471673695203,0.745947842919415,9.05297775739853e-05,0.238933400371611,9.05297775728567e-05
"X975",0.431012332664614,0.0498727438483867,0.399948905778652,0.0481030193490929,0.0706577169147447,0.000405281444509139
"X976",0.000137319733044656,0.0124992391342134,0.184617135183337,0.232641841088575,0.56996714512765,0.000137319733178935
"X977",0.873907875015885,0.000429704383530189,0.000429704380215685,0.00294209318676833,0.121404550526757,0.000886072506844116
"X978",0.00196540887512522,0.151506178675672,0.589633331023867,0.0134706979696394,0.23129559737299,0.0121287860827074
"X979",0.000465745338894291,0.0189580062422195,0.128101760347969,0.586174641254868,0.265834101480518,0.000465745335531076
"X980",0.000214567305606033,0.310272387103303,0.416973267128432,0.0280277089742378,0.226665895319124,0.0178461741692981
"X981",0.000427890316516192,0.417370238893872,0.0751555732456861,0.408101643442295,0.0627498381701068,0.0361948159315238
"X982",0.00032388500403982,0.704799668557377,0.0836264693001645,0.0374469829122667,0.163265649849239,0.0105373443769135
